성별,연령대,기간,카테고리,브랜드명,상품명,정상가,할인가,할인율(%),상품URL,이미지URL
남성,19세이하,1개월,전체,엘엑스티,(기모추가) 투턱 히든 스트링 와이드 스웻 팬츠 [브라운],52000,32800,37,https://www.musinsa.com/products/4963254,https://image.msscdn.net/thumbnails/images/goods_img/20250330/4963254/4963254_17627536113349_500.jpg?w=780
남성,19세이하,1개월,전체,어나더 아카이브,FB 그래피티 로고 후드티_블랙,49800,36800,26,https://www.musinsa.com/products/5232681,https://image.msscdn.net/thumbnails/images/goods_img/20250708/5232681/5232681_17558287752538_500.jpg?w=780
남성,19세이하,1개월,전체,토피,인시전 벌룬핏 스웻 팬츠 (BLACK),54000,36500,32,https://www.musinsa.com/products/5364222,https://image.msscdn.net/thumbnails/images/goods_img/20250826/5364222/5364222_17565323714156_500.jpg?w=780
남성,19세이하,1개월,전체,놈브레,뒷밴딩 무지 워싱 와이드 데님 팬츠[인디고블루],43500,27800,36,https://www.musinsa.com/products/5529533,https://image.msscdn.net/thumbnails/images/goods_img/20250925/5529533/5529533_17618189884226_500.jpg?w=780
남성,19세이하,1개월,전체,마틴플랜,[4color] Answer Key Vintage Hood,89000,53400,40,https://www.musinsa.com/products/4330528,https://image.msscdn.net/thumbnails/images/goods_img/20240814/4330528/4330528_17561847488558_500.jpg?w=780
남성,19세이하,1개월,전체,밀로 아카이브,리플렉트 커브드 팬츠 [오프 화이트],88000,69000,22,https://www.musinsa.com/products/3076308,https://image.msscdn.net/thumbnails/images/goods_img/20230210/3076308/3076308_16762673426640_500.jpg?w=780
남성,19세이하,1개월,전체,세컨모놀로그,[옷미새 미홀 콜라보] 커브드 테이퍼드 배럴 핏 데님 팬츠 [BLACK]_SEPT072BLACK,96000,49800,48,https://www.musinsa.com/products/5380288,https://image.msscdn.net/thumbnails/images/goods_img/20250829/5380288/5380288_17582583625311_500.jpg?w=780
남성,19세이하,1개월,전체,오드스튜디오,[2PACK] 베이직 니트 체크 머플러 - 32COLOR,78000,43800,44,https://www.musinsa.com/products/1732217,https://image.msscdn.net/thumbnails/images/goods_img/20201229/1732217/1732217_17295718047261_500.jpg?w=780
남성,19세이하,1개월,전체,무신사 스탠다드,캐시미어 블렌드 대디 숄더 더블 롱 코트 [블랙],199900,189990,5,https://www.musinsa.com/products/1618207,https://image.msscdn.net/thumbnails/images/goods_img/20200923/1618207/1618207_16952776221434_500.jpg?w=780
남성,19세이하,1개월,전체,아워데이즈,웨이비 커브드 와이드 데님 팬츠 [BLACK],62000,49600,20,https://www.musinsa.com/products/3794792,https://image.msscdn.net/thumbnails/images/goods_img/20240115/3794792/3794792_17567790607835_500.jpg?w=780
남성,19세이하,1개월,전체,플루크,테나야 레이크 바라클라바 다운 자켓 FPJ219 / 5color,458000,218000,52,https://www.musinsa.com/products/4499584,https://image.msscdn.net/thumbnails/images/goods_img/20241008/4499584/4499584_17612749145330_500.jpg?w=780
남성,19세이하,1개월,전체,에즈카톤,스트릿웨이 헤비코튼 후드 브라운 KMHD6741,63000,43900,30,https://www.musinsa.com/products/3613124,https://image.msscdn.net/thumbnails/images/goods_img/20231010/3613124/3613124_16969000567212_500.jpg?w=780
남성,19세이하,1개월,전체,제멋,아크 롤링 오버핏 기모 후드 5종 그레이 SOHD2469,51800,42900,17,https://www.musinsa.com/products/3083792,https://image.msscdn.net/thumbnails/images/goods_img/20230215/3083792/3083792_16764231435471_500.jpg?w=780
남성,19세이하,1개월,전체,언탭트 스튜디오,원턱 와이드 코듀로이 벌룬 팬츠 3Color,42800,29960,30,https://www.musinsa.com/products/5656247,https://image.msscdn.net/thumbnails/images/goods_img/20251028/5656247/5656247_17617004412606_500.jpg?w=780
남성,19세이하,1개월,전체,컨버스,[스탠다드] 척 70 클래식  블랙 162058C,95000,95000,30,https://www.musinsa.com/products/810034,https://image.msscdn.net/thumbnails/images/goods_img/20180703/810034/810034_17642195989796_500.jpg?w=780
남성,19세이하,1개월,전체,브라운브레스,TAG OG CREWNECK - BLACK,69000,69000,0,https://www.musinsa.com/products/3444706,https://image.msscdn.net/thumbnails/images/goods_img/20230804/3444706/3444706_17231911605372_500.jpg?w=780
남성,19세이하,1개월,전체,트릴리온,컬러 배색 1992 그래픽 후드 (NAVY),49800,29990,40,https://www.musinsa.com/products/2995119,https://image.msscdn.net/thumbnails/images/goods_img/20221223/2995119/2995119_1_500.jpg?w=780
남성,19세이하,1개월,전체,언탭트 스튜디오,원턱 와이드 코듀로이 밴딩 팬츠 3Color,42400,29680,30,https://www.musinsa.com/products/4536559,https://image.msscdn.net/thumbnails/images/goods_img/20241019/4536559/4536559_17295088864882_500.jpg?w=780
남성,19세이하,1개월,전체,언더오프,피치스킨 에센셜 컬러 배색 유니버시티 기모 후디,45900,36900,20,https://www.musinsa.com/products/4608019,https://image.msscdn.net/thumbnails/images/goods_img/20241112/4608019/4608019_17315633339461_500.jpg?w=780
남성,19세이하,1개월,전체,드로우핏,[패션플래닛X드로우핏] 워시드 크롭 옥스퍼드 셔츠 [5color],55000,49500,10,https://www.musinsa.com/products/5275916,https://image.msscdn.net/thumbnails/images/goods_img/20250728/5275916/5275916_17564335238263_500.jpg?w=780
남성,19세이하,1개월,전체,소버먼트,980G 피그먼트 맨투맨-차콜-,81900,47300,42,https://www.musinsa.com/products/1582356,https://image.msscdn.net/thumbnails/images/goods_img/20200903/1582356/1582356_1_500.jpg?w=780
남성,19세이하,1개월,전체,언탭트 스튜디오,[3PACK]퓨어코튼 24수  롱기장 레이어드 무지 반팔 티셔츠,36900,23985,35,https://www.musinsa.com/products/3973556,https://image.msscdn.net/thumbnails/images/goods_img/20240320/3973556/3973556_17194635246074_500.jpg?w=780
남성,19세이하,1개월,전체,1989스탠다드,SMALL CENTER 후드 (STHSTD-0015),66500,43230,35,https://www.musinsa.com/products/2990463,https://image.msscdn.net/thumbnails/images/goods_img/20221220/2990463/2990463_17562800367609_500.jpg?w=780
남성,19세이하,1개월,전체,아워데이즈,웨이비 커브드 와이드 데님 팬츠 [BLUE],62000,49600,20,https://www.musinsa.com/products/3794791,https://image.msscdn.net/thumbnails/images/goods_img/20240115/3794791/3794791_17465802780542_500.jpg?w=780
남성,19세이하,1개월,전체,밀로 아카이브,리플렉트 커브드 팬츠 [블랙],88000,69000,22,https://www.musinsa.com/products/3076306,https://image.msscdn.net/thumbnails/images/goods_img/20230210/3076306/3076306_16762672518722_500.jpg?w=780
남성,19세이하,1개월,전체,데케트,Balloon Wide Jeans DCPT055YLBlueB,62000,55800,10,https://www.musinsa.com/products/4300670,https://image.msscdn.net/thumbnails/images/goods_img/20240806/4300670/4300670_17458952109830_500.jpg?w=780
남성,19세이하,1개월,전체,어반디타입,컴피 후디드 라이트 다운 자켓_블랙,149000,99900,33,https://www.musinsa.com/products/5451724,https://image.msscdn.net/thumbnails/images/goods_img/20250912/5451724/5451724_17603211656139_500.jpg?w=780
남성,19세이하,1개월,전체,예일,THINK PACK 37L_블랙,89000,89000,35,https://www.musinsa.com/products/2066837,https://image.msscdn.net/thumbnails/images/goods_img/20210817/2066837/2066837_17543794036568_500.jpg?w=780
남성,19세이하,1개월,전체,어반스터프,원 스크립트 후디 (버건디),79000,63200,20,https://www.musinsa.com/products/3424000,https://image.msscdn.net/thumbnails/images/goods_img/20230725/3424000/3424000_16927704985640_500.jpg?w=780
남성,19세이하,1개월,전체,더콜디스트모먼트,TCM starfish sweat pants (black),98000,88200,10,https://www.musinsa.com/products/4483611,https://image.msscdn.net/thumbnails/images/goods_img/20241002/4483611/4483611_17306794095498_500.jpg?w=780
남성,19세이하,1개월,전체,굿라이프웍스,이지 와이드 데님 팬츠 그레이,49800,34860,30,https://www.musinsa.com/products/2092852,https://image.msscdn.net/thumbnails/images/goods_img/20210826/2092852/2092852_17086532214128_500.jpg?w=780
남성,19세이하,1개월,전체,디미트리블랙,어드저스트 투턱 와이드 슬랙스_스트라이프 차콜,42200,29990,29,https://www.musinsa.com/products/5310984,https://image.msscdn.net/thumbnails/images/goods_img/20250811/5310984/5310984_17551515636020_500.jpg?w=780
남성,19세이하,1개월,전체,내셔널지오그래픽,N254UDW920 헤론 U넥 경량 구스다운 점퍼 BLACK,169000,149000,12,https://www.musinsa.com/products/5267092,https://image.msscdn.net/thumbnails/images/goods_img/20250723/5267092/5267092_17621293944573_500.jpg?w=780
남성,19세이하,1개월,전체,트릴리온,워셔블 하프 집업 카라넥 케이블 니트 (PURE BLACK),53000,29990,43,https://www.musinsa.com/products/3650960,https://image.msscdn.net/thumbnails/images/goods_img/20231023/3650960/3650960_17170488170840_500.jpg?w=780
남성,19세이하,1개월,전체,알리스,컨투어 시어링 스웨이드 크롭 무스탕 자켓 [블랙],198000,154440,22,https://www.musinsa.com/products/5546451,https://image.msscdn.net/thumbnails/images/goods_img/20250929/5546451/5546451_17593180241940_500.jpg?w=780
남성,19세이하,1개월,전체,어반드레스,Side Big Cargo Pants CAMO,88000,49990,43,https://www.musinsa.com/products/3575430,https://image.msscdn.net/thumbnails/images/goods_img/20230919/3575430/3575430_17421696736376_500.jpg?w=780
남성,19세이하,1개월,전체,낫온리포투데이,넘버볼 후드티 [멜란지 그레이],79000,51350,35,https://www.musinsa.com/products/4424524,https://image.msscdn.net/thumbnails/images/goods_img/20240910/4424524/4424524_17621461949285_500.jpg?w=780
남성,19세이하,1개월,전체,엠엘비,뉴 젤리 미드 비니 NY (Black),43000,43000,10,https://www.musinsa.com/products/1214193,https://image.msscdn.net/thumbnails/images/goods_img/20191105/1214193/1214193_17628376210092_500.jpg?w=780
남성,19세이하,1개월,전체,제이엘브,퍼 후드집업,186000,124000,33,https://www.musinsa.com/products/4502117,https://image.msscdn.net/thumbnails/images/goods_img/20241010/4502117/4502117_17285344356801_500.jpg?w=780
남성,19세이하,1개월,전체,시그니처,프론트 워싱 세미와이드핏 데님[블랙],53000,26900,49,https://www.musinsa.com/products/3920107,https://image.msscdn.net/thumbnails/images/goods_img/20240304/3920107/3920107_17243927255831_500.jpg?w=780
남성,19세이하,1개월,전체,1989스탠다드,MAIN LOGO 맨투맨(STMSTD-0017),49900,22460,55,https://www.musinsa.com/products/2990264,https://image.msscdn.net/thumbnails/images/goods_img/20221220/2990264/2990264_16947547156534_500.jpg?w=780
남성,19세이하,1개월,전체,드로우핏,울 헤어리 스트라이프 풀오버 니트 [MELANGE GREY],77000,57750,25,https://www.musinsa.com/products/5543454,https://image.msscdn.net/thumbnails/images/goods_img/20250929/5543454/5543454_17592852159902_500.jpg?w=780
남성,19세이하,1개월,전체,디미트리블랙,[기모선택] ASI 포시즌 에센셜 스웻 후드집업_블랙,51000,32990,35,https://www.musinsa.com/products/4288927,https://image.msscdn.net/thumbnails/images/goods_img/20240801/4288927/4288927_17308787914897_500.jpg?w=780
남성,19세이하,1개월,전체,스탠다드에러,87-STAN047 벌룬핏 워싱 와이드 데님팬츠 9COLOR,54000,21900,59,https://www.musinsa.com/products/5151941,https://image.msscdn.net/thumbnails/images/goods_img/20250528/5151941/5151941_17633489271866_500.jpg?w=780
남성,19세이하,1개월,전체,어반디타입,어반스텔라 스웻 후드_4color,69000,39900,42,https://www.musinsa.com/products/5281170,https://image.msscdn.net/thumbnails/images/goods_img/20250730/5281170/5281170_17581759910337_500.jpg?w=780
남성,19세이하,1개월,전체,밀리브로,고급형 보아털 전체 자수 ROKA 로카 플리스 자켓,56800,33900,40,https://www.musinsa.com/products/4593309,https://image.msscdn.net/thumbnails/images/goods_img/20241106/4593309/4593309_17617890172096_500.jpg?w=780
남성,19세이하,1개월,전체,무신사 스탠다드,와이드 히든 밴딩 슬랙스 [블랙],41900,39890,5,https://www.musinsa.com/products/1168906,https://image.msscdn.net/thumbnails/images/goods_img/20190927/1168906/1168906_17224121763738_500.jpg?w=780
남성,19세이하,1개월,전체,트릴리온,라이트 후디 패딩 자켓_화이트,73000,54800,25,https://www.musinsa.com/products/5393366,https://image.msscdn.net/thumbnails/images/goods_img/20250902/5393366/5393366_17575615350914_500.jpg?w=780
남성,19세이하,1개월,전체,언탭트 스튜디오,[기모버전 추가]딥 원턱 와이드 롱 스웨트 트레이닝 팬츠 2 COLOR,35660,24960,30,https://www.musinsa.com/products/4283718,https://image.msscdn.net/thumbnails/images/goods_img/20240730/4283718/4283718_17313884865675_500.jpg?w=780
남성,19세이하,1개월,전체,에스이에스티,[2PACK] 사이드 투턱 와이드 조거핏 트레이닝 스웨트 팬츠 - 6Color,138000,47900,65,https://www.musinsa.com/products/4080544,https://image.msscdn.net/thumbnails/images/goods_img/20240424/4080544/4080544_17415892110528_500.jpg?w=780
남성,19세이하,1개월,전체,어나더 아카이브,그래피티 로고 후드티_차콜,49800,32800,34,https://www.musinsa.com/products/4265243,https://image.msscdn.net/thumbnails/images/goods_img/20240722/4265243/4265243_17243381335199_500.jpg?w=780
남성,19세이하,1개월,전체,노드유,데일리 플레인 헨리넥 니트 [버건디],43000,29900,30,https://www.musinsa.com/products/5446359,https://image.msscdn.net/thumbnails/images/goods_img/20250911/5446359/5446359_17578952250489_500.jpg?w=780
남성,19세이하,1개월,전체,밀로 아카이브,크롭 무브 가디건 [블랙],108000,86400,20,https://www.musinsa.com/products/3981315,https://image.msscdn.net/thumbnails/images/goods_img/20240322/3981315/3981315_17110720298305_500.jpg?w=780
남성,19세이하,1개월,전체,메인부스,[비틀즈] 와플턴 헨리넥 티셔츠(블랙),99000,69300,30,https://www.musinsa.com/products/5342764,https://image.msscdn.net/thumbnails/images/goods_img/20250820/5342764/5342764_17568664014674_500.jpg?w=780
남성,19세이하,1개월,전체,지크립,코튼 벌룬핏 사이드 스냅 와이드 팬츠_5Color,74900,42950,43,https://www.musinsa.com/products/5286180,https://image.msscdn.net/thumbnails/images/goods_img/20250801/5286180/5286180_17624718460017_500.jpg?w=780
남성,19세이하,1개월,전체,무드인사이드,미니멀 경량 후디드 패딩 자켓 _9Color,142000,49900,65,https://www.musinsa.com/products/5618059,https://image.msscdn.net/thumbnails/images/goods_img/20251021/5618059/5618059_17629967026861_500.jpg?w=780
남성,19세이하,1개월,전체,에스피오나지,Wave Puffer Down Jacket Black,289000,216750,25,https://www.musinsa.com/products/5582173,https://image.msscdn.net/thumbnails/images/goods_img/20251013/5582173/5582173_17609296114410_500.jpg?w=780
남성,19세이하,1개월,전체,뉴발란스,NBNPF41033 / UNI 액티브 숏 다운 자켓 (BLACK),299000,299000,0,https://www.musinsa.com/products/5653913,https://image.msscdn.net/thumbnails/images/goods_img/20251028/5653913/5653913_17624992744074_500.jpg?w=780
남성,19세이하,1개월,전체,낫띵이즈베럴댄미,BAD CAT SWEATSHIRT_oatmeal,72000,46900,35,https://www.musinsa.com/products/3638661,https://image.msscdn.net/thumbnails/images/goods_img/20231018/3638661/3638661_16976253872854_500.jpg?w=780
남성,19세이하,1개월,전체,무신사 스탠다드,후디드 스웨트 집업 [멜란지 그레이],43900,41790,5,https://www.musinsa.com/products/947088,https://image.msscdn.net/thumbnails/images/goods_img/20190201/947088/947088_17217964884017_500.jpg?w=780
남성,19세이하,1개월,전체,르아르,에브리데이 커브드 데님 팬츠 [차콜],82000,39900,51,https://www.musinsa.com/products/4747232,https://image.msscdn.net/thumbnails/images/goods_img/20250130/4747232/4747232_17591998574412_500.jpg?w=780
